"","id","time","activity.name","activity.type","accuracy","easy.time","day","hour","minute","second"
"283",283,1518720746776,NA,2,0,2018-02-15 13:52:26,15,13,52,26.7760000228882
"284",284,1518720751473,"[""stationary""]",2,1,2018-02-15 13:52:31,15,13,52,31.4730000495911
"285",285,1518720754291,NA,2,0,2018-02-15 13:52:34,15,13,52,34.2909998893738
"286",286,1518720766817,"[""stationary""]",2,1,2018-02-15 13:52:46,15,13,52,46.816999912262
"287",287,1518720768697,NA,2,0,2018-02-15 13:52:48,15,13,52,48.6970000267029
"288",288,1518720775278,"[""walking""]",1,0,2018-02-15 13:52:55,15,13,52,55.2780001163483
"289",289,1518720780908,"[""stationary""]",2,1,2018-02-15 13:53:00,15,13,53,0.907999992370605
"290",290,1518720782160,"[""walking""]",2,0,2018-02-15 13:53:02,15,13,53,2.16000008583069
"291",291,1518720782791,NA,2,0,2018-02-15 13:53:02,15,13,53,2.79099988937378
"292",292,1518720786231,"[""stationary""]",2,1,2018-02-15 13:53:06,15,13,53,6.23099994659424
"293",293,1518720789989,NA,2,0,2018-02-15 13:53:09,15,13,53,9.98900008201599
"294",294,1518720807526,"[""stationary""]",2,1,2018-02-15 13:53:27,15,13,53,27.5260000228882
"295",295,1518720808466,NA,2,0,2018-02-15 13:53:28,15,13,53,28.4660000801086
"296",296,1518720812536,"[""stationary""]",2,1,2018-02-15 13:53:32,15,13,53,32.5360000133514
"297",297,1518720842285,NA,2,0,2018-02-15 13:54:02,15,13,54,2.28500008583069
"298",298,1518720870154,"[""stationary""]",2,1,2018-02-15 13:54:30,15,13,54,30.154000043869
"299",299,1518720873286,NA,2,0,2018-02-15 13:54:33,15,13,54,33.2860000133514
"300",300,1518720886438,"[""stationary""]",2,1,2018-02-15 13:54:46,15,13,54,46.4379999637604
"301",301,1518720893328,NA,2,0,2018-02-15 13:54:53,15,13,54,53.3280000686646
"302",302,1518720899279,"[""stationary""]",2,1,2018-02-15 13:54:59,15,13,54,59.279000043869
"303",303,1518721011703,NA,2,0,2018-02-15 13:56:51,15,13,56,51.7030000686646
"304",304,1518721024857,"[""stationary""]",2,1,2018-02-15 13:57:04,15,13,57,4.85700011253357
"305",305,1518721027363,NA,2,0,2018-02-15 13:57:07,15,13,57,7.36299991607666
"306",306,1518721031434,"[""stationary""]",2,1,2018-02-15 13:57:11,15,13,57,11.4340000152588
"307",307,1518721033318,NA,2,0,2018-02-15 13:57:13,15,13,57,13.3180000782013
"308",308,1518721040203,"[""stationary""]",2,1,2018-02-15 13:57:20,15,13,57,20.2030000686646
"309",309,1518721074027,NA,2,0,2018-02-15 13:57:54,15,13,57,54.0269999504089
"310",310,1518721081543,"[""stationary""]",2,1,2018-02-15 13:58:01,15,13,58,1.54299998283386
"311",311,1518721091880,NA,2,0,2018-02-15 13:58:11,15,13,58,11.8800001144409
"312",312,1518721106598,"[""stationary""]",2,1,2018-02-15 13:58:26,15,13,58,26.5980000495911
"313",313,1518721112236,NA,2,0,2018-02-15 13:58:32,15,13,58,32.2360000610352
"314",314,1518721121320,"[""stationary""]",2,1,2018-02-15 13:58:41,15,13,58,41.3199999332428
"315",315,1518721121946,NA,2,0,2018-02-15 13:58:41,15,13,58,41.9460000991821
"316",316,1518721141993,"[""stationary""]",2,1,2018-02-15 13:59:01,15,13,59,1.99300003051758
"317",317,1518721151701,NA,2,0,2018-02-15 13:59:11,15,13,59,11.7009999752045
"318",318,1518721170805,"[""stationary""]",2,1,2018-02-15 13:59:30,15,13,59,30.8050000667572
"319",319,1518721173311,NA,2,0,2018-02-15 13:59:33,15,13,59,33.3110001087189
"320",320,1518721180202,"[""stationary""]",2,1,2018-02-15 13:59:40,15,13,59,40.2019999027252
"321",321,1518721190225,NA,2,0,2018-02-15 13:59:50,15,13,59,50.2249999046326
"322",322,1518721203065,"[""stationary""]",2,1,2018-02-15 14:00:03,15,14,0,3.06500005722046
"323",323,1518721206510,NA,2,0,2018-02-15 14:00:06,15,14,0,6.50999999046326
"324",324,1518721245658,"[""stationary""]",2,1,2018-02-15 14:00:45,15,14,0,45.6579999923706
"325",325,1518721247224,NA,2,0,2018-02-15 14:00:47,15,14,0,47.2239999771118
"326",326,1518721251921,"[""stationary""]",2,1,2018-02-15 14:00:51,15,14,0,51.9210000038147
"327",327,1518721285114,NA,2,0,2018-02-15 14:01:25,15,14,1,25.114000082016
"328",328,1518721317371,"[""stationary""]",2,1,2018-02-15 14:01:57,15,14,1,57.3710000514984
"329",329,1518721320505,NA,2,0,2018-02-15 14:02:00,15,14,2,0.505000114440918
"330",330,1518721349629,"[""stationary""]",2,1,2018-02-15 14:02:29,15,14,2,29.6289999485016
"331",331,1518721357774,NA,2,0,2018-02-15 14:02:37,15,14,2,37.7739999294281
"332",332,1518721366547,"[""stationary""]",2,1,2018-02-15 14:02:46,15,14,2,46.5469999313354
"333",333,1518721375312,NA,2,0,2018-02-15 14:02:55,15,14,2,55.3120000362396
"334",334,1518735603749,NA,2,0,2018-02-15 18:00:03,15,18,0,3.74900007247925
"335",335,1518735661659,NA,2,0,2018-02-15 18:01:01,15,18,1,1.65899991989136
"336",336,1518735765911,NA,2,0,2018-02-15 18:02:45,15,18,2,45.9110000133514
"337",337,1518735772472,NA,2,0,2018-02-15 18:02:52,15,18,2,52.4719998836517
"338",338,1518735785291,"[""stationary""]",0,1,2018-02-15 18:03:05,15,18,3,5.29099988937378
"339",339,1518735957217,"[""walking""]",2,0,2018-02-15 18:05:57,15,18,5,57.2170000076294
"340",340,1518735968120,"[""walking""]",2,0,2018-02-15 18:06:08,15,18,6,8.11999988555908
"341",341,1518735977252,"[""walking""]",2,0,2018-02-15 18:06:17,15,18,6,17.2520000934601
"342",342,1518735981014,"[""walking""]",2,0,2018-02-15 18:06:21,15,18,6,21.0139999389648
"343",343,1518736145088,"[""walking""]",2,0,2018-02-15 18:09:05,15,18,9,5.08800005912781
"344",344,1518736161048,"[""walking""]",2,0,2018-02-15 18:09:21,15,18,9,21.0480000972748
"345",345,1518736315455,NA,2,0,2018-02-15 18:11:55,15,18,11,55.4549999237061
"346",346,1518736317957,"[""walking""]",2,0,2018-02-15 18:11:57,15,18,11,57.9570000171661
"347",347,1518736318262,"[""walking""]",2,0,2018-02-15 18:11:58,15,18,11,58.2620000839233
"348",348,1518736341057,"[""walking""]",2,0,2018-02-15 18:12:21,15,18,12,21.0569999217987
"349",349,1518736488318,NA,2,0,2018-02-15 18:14:48,15,18,14,48.3180000782013
"350",350,1518736490820,"[""walking""]",2,0,2018-02-15 18:14:50,15,18,14,50.8199999332428
"351",351,1518736490820,"[""walking""]",2,0,2018-02-15 18:14:50,15,18,14,50.8199999332428
"352",352,1518736490820,"[""walking""]",2,0,2018-02-15 18:14:50,15,18,14,50.8199999332428
"353",353,1518736490820,"[""walking""]",2,0,2018-02-15 18:14:50,15,18,14,50.8199999332428
"354",354,1518736521086,"[""walking""]",2,0,2018-02-15 18:15:21,15,18,15,21.0859999656677
"355",355,1518736701059,"[""walking""]",2,0,2018-02-15 18:18:21,15,18,18,21.0590000152588
"356",356,1518737031886,"[""walking""]",2,0,2018-02-15 18:23:51,15,18,23,51.885999917984
"357",357,1518737031886,"[""walking""]",2,0,2018-02-15 18:23:51,15,18,23,51.885999917984
"358",358,1518737031886,"[""walking""]",2,0,2018-02-15 18:23:51,15,18,23,51.885999917984
"359",359,1518737061041,"[""walking""]",2,0,2018-02-15 18:24:21,15,18,24,21.0409998893738
"360",360,1518737094500,"[""running""]",2,0,2018-02-15 18:24:54,15,18,24,54.5
"361",361,1518737099509,"[""walking""]",1,0,2018-02-15 18:24:59,15,18,24,59.5090000629425
"362",362,1518737102016,"[""walking""]",2,0,2018-02-15 18:25:02,15,18,25,2.01600003242493
"363",363,1518737102016,"[""walking""]",2,0,2018-02-15 18:25:02,15,18,25,2.01600003242493
"364",364,1518737241032,"[""walking""]",2,0,2018-02-15 18:27:21,15,18,27,21.0320000648499
"365",365,1518737322410,NA,2,0,2018-02-15 18:28:42,15,18,28,42.4100000858307
"366",366,1518737337442,"[""walking""]",1,0,2018-02-15 18:28:57,15,18,28,57.441999912262
"367",367,1518737347458,"[""walking""]",2,0,2018-02-15 18:29:07,15,18,29,7.45799994468689
"368",368,1518737407569,NA,2,0,2018-02-15 18:30:07,15,18,30,7.56900000572205
"369",369,1518737421023,NA,2,0,2018-02-15 18:30:21,15,18,30,21.0230000019073
"370",370,1518737421029,NA,2,0,2018-02-15 18:30:21,15,18,30,21.029000043869
"371",371,1518737427285,"[""stationary""]",2,1,2018-02-15 18:30:27,15,18,30,27.2850000858307
"372",372,1518737460475,NA,2,0,2018-02-15 18:31:00,15,18,31,0.474999904632568
"373",373,1518737472693,"[""walking""]",1,0,2018-02-15 18:31:12,15,18,31,12.6930000782013
"374",374,1518737492729,"[""walking""]",2,0,2018-02-15 18:31:32,15,18,31,32.7290000915527
"375",375,1518737580385,NA,2,0,2018-02-15 18:33:00,15,18,33,0.384999990463257
"376",376,1518737582889,"[""walking""]",1,0,2018-02-15 18:33:02,15,18,33,2.88899993896484
"377",377,1518737582889,"[""walking""]",1,0,2018-02-15 18:33:02,15,18,33,2.88899993896484
"378",378,1518737601124,"[""walking""]",1,0,2018-02-15 18:33:21,15,18,33,21.1240000724792
"379",379,1518737620473,NA,2,0,2018-02-15 18:33:40,15,18,33,40.4730000495911
"380",380,1518737717878,"[""stationary""]",2,1,2018-02-15 18:35:17,15,18,35,17.8780000209808
"381",381,1518737755152,"[""stationary""]",2,1,2018-02-15 18:35:55,15,18,35,55.1519999504089
"382",382,1518737781087,"[""stationary""]",2,1,2018-02-15 18:36:21,15,18,36,21.0869998931885
"383",383,1518737894500,NA,2,0,2018-02-15 18:38:14,15,18,38,14.5
"384",384,1518737898570,"[""walking""]",1,0,2018-02-15 18:38:18,15,18,38,18.5699999332428
"385",385,1518737901075,NA,2,0,2018-02-15 18:38:21,15,18,38,21.0750000476837
"386",386,1518737909522,"[""stationary""]",2,1,2018-02-15 18:38:29,15,18,38,29.5220000743866
"387",387,1518737956800,"[""stationary""]",2,1,2018-02-15 18:39:16,15,18,39,16.7999999523163
"388",388,1518737961100,"[""stationary""]",2,1,2018-02-15 18:39:21,15,18,39,21.0999999046326
"389",389,1518738027568,NA,2,0,2018-02-15 18:40:27,15,18,40,27.5680000782013
"390",390,1518738138396,NA,2,0,2018-02-15 18:42:18,15,18,42,18.3959999084473
"391",391,1518738141310,NA,2,0,2018-02-15 18:42:21,15,18,42,21.3099999427795
"392",392,1518738211678,"[""walking""]",2,0,2018-02-15 18:43:31,15,18,43,31.6779999732971
"393",393,1518738219195,NA,2,0,2018-02-15 18:43:39,15,18,43,39.1949999332428
"394",394,1518738236730,"[""walking""]",2,0,2018-02-15 18:43:56,15,18,43,56.7300000190735
"395",395,1518738261789,NA,2,0,2018-02-15 18:44:21,15,18,44,21.7890000343323
"396",396,1518738312523,NA,2,0,2018-02-15 18:45:12,15,18,45,12.5230000019073
"397",397,1518738321136,NA,2,0,2018-02-15 18:45:21,15,18,45,21.135999917984
"398",398,1518738501072,NA,2,0,2018-02-15 18:48:21,15,18,48,21.0720000267029
"399",399,1518738501241,NA,2,0,2018-02-15 18:48:21,15,18,48,21.2409999370575
"400",400,1518738577506,"[""walking""]",1,0,2018-02-15 18:49:37,15,18,49,37.5060000419617
"401",401,1518738615092,NA,2,0,2018-02-15 18:50:15,15,18,50,15.0920000076294
"402",402,1518738673343,"[""stationary""]",2,1,2018-02-15 18:51:13,15,18,51,13.3429999351501
"403",403,1518738678042,NA,2,0,2018-02-15 18:51:18,15,18,51,18.0420000553131
"404",404,1518738678042,NA,2,0,2018-02-15 18:51:18,15,18,51,18.0420000553131
"405",405,1518738681026,NA,2,0,2018-02-15 18:51:21,15,18,51,21.0260000228882
"406",406,1518738845936,NA,2,0,2018-02-15 18:54:05,15,18,54,5.93600010871887
"407",407,1518738861022,NA,2,0,2018-02-15 18:54:21,15,18,54,21.0220000743866
"408",408,1518739040437,"[""stationary""]",0,1,2018-02-15 18:57:20,15,18,57,20.4370000362396
"409",409,1518739041058,NA,2,0,2018-02-15 18:57:21,15,18,57,21.058000087738
"410",410,1518739218023,NA,2,0,2018-02-15 19:00:18,15,19,0,18.0230000019073
"411",411,1518739221136,NA,2,0,2018-02-15 19:00:21,15,19,0,21.135999917984
"412",412,1518739326710,"[""walking""]",1,0,2018-02-15 19:02:06,15,19,2,6.71000003814697
"413",413,1518739329204,NA,2,0,2018-02-15 19:02:09,15,19,2,9.2039999961853
"414",414,1518739380252,NA,2,0,2018-02-15 19:03:00,15,19,3,0.252000093460083
"415",415,1518739401074,NA,2,0,2018-02-15 19:03:21,15,19,3,21.0739998817444
"416",416,1518739404371,"[""walking""]",1,0,2018-02-15 19:03:24,15,19,3,24.3710000514984
"417",417,1518739406877,NA,2,0,2018-02-15 19:03:26,15,19,3,26.8770000934601
"418",418,1518739529649,"[""stationary""]",2,1,2018-02-15 19:05:29,15,19,5,29.6489999294281
"419",419,1518739545932,"[""stationary""]",2,1,2018-02-15 19:05:45,15,19,5,45.9319999217987
"420",420,1518739581046,"[""stationary""]",2,1,2018-02-15 19:06:21,15,19,6,21.0460000038147
"421",421,1518739646466,NA,2,0,2018-02-15 19:07:26,15,19,7,26.4660000801086
"422",422,1518739650225,"[""stationary""]",2,1,2018-02-15 19:07:30,15,19,7,30.2249999046326
"423",423,1518739662444,NA,2,0,2018-02-15 19:07:42,15,19,7,42.444000005722
"424",424,1518739750136,"[""walking""]",1,0,2018-02-15 19:09:10,15,19,9,10.135999917984
"425",425,1518739760157,NA,2,0,2018-02-15 19:09:20,15,19,9,20.1570000648499
"426",426,1518739760157,NA,2,0,2018-02-15 19:09:20,15,19,9,20.1570000648499
"427",427,1518739761033,NA,2,0,2018-02-15 19:09:21,15,19,9,21.0329999923706
"428",428,1518739775188,"[""walking""]",1,0,2018-02-15 19:09:35,15,19,9,35.1879999637604
"429",429,1518739800242,"[""walking""]",2,0,2018-02-15 19:10:00,15,19,10,0.242000102996826
"430",430,1518739831552,"[""stationary""]",2,1,2018-02-15 19:10:31,15,19,10,31.5520000457764
"431",431,1518739832809,"[""stationary""]",2,1,2018-02-15 19:10:32,15,19,10,32.8090000152588
"432",432,1518740087663,"[""stationary""]",2,1,2018-02-15 19:14:47,15,19,14,47.6630001068115
"433",433,1518762241171,"[""stationary""]",2,1,2018-02-16 01:24:01,16,1,24,1.1710000038147
"434",434,1518762241171,"[""stationary""]",2,1,2018-02-16 01:24:01,16,1,24,1.1710000038147
"435",435,1518762334556,"[""stationary""]",2,1,2018-02-16 01:25:34,16,1,25,34.555999994278
"436",436,1518762514534,"[""stationary""]",2,1,2018-02-16 01:28:34,16,1,28,34.5339999198914
"437",437,1518762677967,NA,2,0,2018-02-16 01:31:17,16,1,31,17.9670000076294
"438",438,1518762682348,"[""stationary""]",2,1,2018-02-16 01:31:22,16,1,31,22.3480000495911
"439",439,1518762692365,"[""stationary""]",2,1,2018-02-16 01:31:32,16,1,31,32.3650000095367
"440",440,1518762694528,"[""stationary""]",2,1,2018-02-16 01:31:34,16,1,31,34.5280001163483
"441",441,1518762730547,NA,2,0,2018-02-16 01:32:10,16,1,32,10.5469999313354
"442",442,1518762739311,NA,2,0,2018-02-16 01:32:19,16,1,32,19.3110001087189
"443",443,1518762739809,NA,2,0,2018-02-16 01:32:19,16,1,32,19.8090000152588
"444",444,1518762746824,"[""stationary""]",2,1,2018-02-16 01:32:26,16,1,32,26.8239998817444
"445",445,1518762819133,NA,2,0,2018-02-16 01:33:39,16,1,33,39.1329998970032
"446",446,1518762872962,NA,2,0,2018-02-16 01:34:32,16,1,34,32.9619998931885
"447",447,1518762874548,NA,2,0,2018-02-16 01:34:34,16,1,34,34.5480000972748
"448",448,1518762887990,"[""stationary""]",2,1,2018-02-16 01:34:47,16,1,34,47.9900000095367
"449",449,1518762921804,"[""stationary""]",2,1,2018-02-16 01:35:21,16,1,35,21.8039999008179
"450",450,1518762921804,"[""stationary""]",2,1,2018-02-16 01:35:21,16,1,35,21.8039999008179
"451",451,1518762921804,"[""stationary""]",2,1,2018-02-16 01:35:21,16,1,35,21.8039999008179
"452",452,1518762921804,"[""stationary""]",2,1,2018-02-16 01:35:21,16,1,35,21.8039999008179
"453",453,1518762921804,"[""stationary""]",2,1,2018-02-16 01:35:21,16,1,35,21.8039999008179
"454",454,1518763054517,"[""stationary""]",2,1,2018-02-16 01:37:34,16,1,37,34.5169999599457
"455",455,1518763234605,"[""stationary""]",2,1,2018-02-16 01:40:34,16,1,40,34.6050000190735
"456",456,1518763414590,"[""stationary""]",2,1,2018-02-16 01:43:34,16,1,43,34.5899999141693
"457",457,1518763594612,"[""stationary""]",2,1,2018-02-16 01:46:34,16,1,46,34.6119999885559
"458",458,1518763774610,"[""stationary""]",2,1,2018-02-16 01:49:34,16,1,49,34.6099998950958
"459",459,1518763866477,NA,2,0,2018-02-16 01:51:06,16,1,51,6.47699999809265
"460",460,1518763870539,"[""stationary""]",2,1,2018-02-16 01:51:10,16,1,51,10.5390000343323
"461",461,1518763878364,"[""stationary""]",2,1,2018-02-16 01:51:18,16,1,51,18.364000082016
"462",462,1518763954573,"[""stationary""]",2,1,2018-02-16 01:52:34,16,1,52,34.5729999542236
"463",463,1518764010448,NA,2,0,2018-02-16 01:53:30,16,1,53,30.4479999542236
"464",464,1518764032361,"[""stationary""]",2,1,2018-02-16 01:53:52,16,1,53,52.3610000610352
"465",465,1518764039565,"[""stationary""]",2,1,2018-02-16 01:53:59,16,1,53,59.5650000572205
"466",466,1518764039565,"[""stationary""]",2,1,2018-02-16 01:53:59,16,1,53,59.5650000572205
"467",467,1518764039565,"[""stationary""]",2,1,2018-02-16 01:53:59,16,1,53,59.5650000572205
"468",468,1518764039565,"[""stationary""]",2,1,2018-02-16 01:53:59,16,1,53,59.5650000572205
"469",469,1518764039565,"[""stationary""]",2,1,2018-02-16 01:53:59,16,1,53,59.5650000572205
"470",470,1518764314564,"[""stationary""]",2,1,2018-02-16 01:58:34,16,1,58,34.5639998912811
"471",471,1518764407981,"[""stationary""]",2,1,2018-02-16 02:00:07,16,2,0,7.98099994659424
"472",472,1518764588030,"[""stationary""]",2,1,2018-02-16 02:03:08,16,2,3,8.02999997138977
"473",473,1518764768044,"[""stationary""]",2,1,2018-02-16 02:06:08,16,2,6,8.04399991035461
"474",474,1518764948050,"[""stationary""]",2,1,2018-02-16 02:09:08,16,2,9,8.04999995231628
"475",475,1518765046429,"[""stationary""]",2,1,2018-02-16 02:10:46,16,2,10,46.4289999008179
"476",476,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"477",477,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"478",478,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"479",479,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"480",480,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"481",481,1518765053927,"[""stationary""]",2,1,2018-02-16 02:10:53,16,2,10,53.9270000457764
"482",482,1518765058638,"[""stationary""]",2,1,2018-02-16 02:10:58,16,2,10,58.6380000114441
"483",483,1518765238720,"[""stationary""]",2,1,2018-02-16 02:13:58,16,2,13,58.7200000286102
"484",484,1518765418654,"[""stationary""]",2,1,2018-02-16 02:16:58,16,2,16,58.654000043869
"485",485,1518765598710,"[""stationary""]",2,1,2018-02-16 02:19:58,16,2,19,58.710000038147
"486",486,1518765598710,"[""stationary""]",2,1,2018-02-16 02:19:58,16,2,19,58.710000038147
"487",487,1518765778646,"[""stationary""]",2,1,2018-02-16 02:22:58,16,2,22,58.6459999084473
"488",488,1518765958644,"[""stationary""]",2,1,2018-02-16 02:25:58,16,2,25,58.6440000534058
"489",489,1518766138697,"[""stationary""]",2,1,2018-02-16 02:28:58,16,2,28,58.6970000267029
"490",490,1518766318706,"[""stationary""]",2,1,2018-02-16 02:31:58,16,2,31,58.7060000896454
"491",491,1518766498636,"[""stationary""]",2,1,2018-02-16 02:34:58,16,2,34,58.635999917984
"492",492,1518766678626,"[""stationary""]",2,1,2018-02-16 02:37:58,16,2,37,58.6259999275208
"493",493,1518766678626,"[""stationary""]",2,1,2018-02-16 02:37:58,16,2,37,58.6259999275208
"494",494,1518766858618,"[""stationary""]",2,1,2018-02-16 02:40:58,16,2,40,58.6180000305176
"495",495,1518767038637,"[""stationary""]",2,1,2018-02-16 02:43:58,16,2,43,58.6370000839233
"496",496,1518767218679,"[""stationary""]",2,1,2018-02-16 02:46:58,16,2,46,58.6789999008179
"497",497,1518767398704,"[""stationary""]",2,1,2018-02-16 02:49:58,16,2,49,58.7039999961853
"498",498,1518767398704,"[""stationary""]",2,1,2018-02-16 02:49:58,16,2,49,58.7039999961853
"499",499,1518767578720,"[""stationary""]",2,1,2018-02-16 02:52:58,16,2,52,58.7200000286102
"500",500,1518767758656,"[""stationary""]",2,1,2018-02-16 02:55:58,16,2,55,58.6559998989105
"501",501,1518767938748,"[""stationary""]",2,1,2018-02-16 02:58:58,16,2,58,58.7479999065399
"502",502,1518768118718,"[""stationary""]",2,1,2018-02-16 03:01:58,16,3,1,58.7179999351501
"503",503,1518768298699,"[""stationary""]",2,1,2018-02-16 03:04:58,16,3,4,58.6989998817444
"504",504,1518768298699,"[""stationary""]",2,1,2018-02-16 03:04:58,16,3,4,58.6989998817444
"505",505,1518768478627,"[""stationary""]",2,1,2018-02-16 03:07:58,16,3,7,58.6270000934601
"506",506,1518768658642,"[""stationary""]",2,1,2018-02-16 03:10:58,16,3,10,58.6419999599457
"507",507,1518768838636,"[""stationary""]",2,1,2018-02-16 03:13:58,16,3,13,58.635999917984
"508",508,1518769018673,"[""stationary""]",2,1,2018-02-16 03:16:58,16,3,16,58.6730000972748
"509",509,1518769198692,"[""stationary""]",2,1,2018-02-16 03:19:58,16,3,19,58.691999912262
"510",510,1518769198692,"[""stationary""]",2,1,2018-02-16 03:19:58,16,3,19,58.691999912262
"511",511,1518769378682,"[""stationary""]",2,1,2018-02-16 03:22:58,16,3,22,58.6819999217987
"512",512,1518769558699,"[""stationary""]",2,1,2018-02-16 03:25:58,16,3,25,58.6989998817444
"513",513,1518769738610,"[""stationary""]",2,1,2018-02-16 03:28:58,16,3,28,58.6099998950958
"514",514,1518769918680,"[""stationary""]",2,1,2018-02-16 03:31:58,16,3,31,58.6800000667572
